	数字1		数字2		数字3		平均值		出现概率	
	13		16		27		18.666666666666668		0.022691879866518355	
	13		16		28		19.0		0.022024471635150165	
	13		16		29		19.333333333333332		0.02135706340378198	
	13		16		30		19.666666666666668		0.020467185761957732	
	13		16		31		20.0		0.019799777530589546	
	13		17		18		16.0		0.02513904338153504	
	13		17		19		16.333333333333332		0.024916573971078975	
	13		17		20		16.666666666666668		0.024916573971078975	
	13		17		21		17.0		0.024694104560622914	
	13		17		22		17.333333333333332		0.024471635150166853	
	13		17		23		17.666666666666668		0.024026696329254728	
	13		17		24		18.0		0.023804226918798667	
	13		17		25		18.333333333333332		0.023136818687430477	
	13		17		26		18.666666666666668		0.022691879866518355	
	13		17		27		19.0		0.022024471635150165	
	13		17		28		19.333333333333332		0.02135706340378198	
	13		17		29		19.666666666666668		0.020467185761957732	
	13		17		30		20.0		0.019799777530589546	
	13		17		31		20.333333333333332		0.018687430478309234	
	13		18		19		16.666666666666668		0.024916573971078975	
	13		18		20		17.0		0.024694104560622914	
	13		18		21		17.333333333333332		0.024471635150166853	
	13		18		22		17.666666666666668		0.024026696329254728	
	13		18		23		18.0		0.023804226918798667	
	13		18		24		18.333333333333332		0.023136818687430477	
	13		18		25		18.666666666666668		0.022691879866518355	
	13		18		26		19.0		0.022024471635150165	
	13		18		27		19.333333333333332		0.02135706340378198	
	13		18		28		19.666666666666668		0.020467185761957732	
	13		18		29		20.0		0.019799777530589546	
	13		18		30		20.333333333333332		0.018687430478309234	
	13		18		31		20.666666666666668		0.017797552836484983	
	13		19		20		17.333333333333332		0.024471635150166853	
	13		19		21		17.666666666666668		0.024026696329254728	
	13		19		22		18.0		0.023804226918798667	
	13		19		23		18.333333333333332		0.023136818687430477	
	13		19		24		18.666666666666668		0.022691879866518355	
	13		19		25		19.0		0.022024471635150165	
	13		19		26		19.333333333333332		0.02135706340378198	
	13		19		27		19.666666666666668		0.020467185761957732	
	13		19		28		20.0		0.019799777530589546	
	13		19		29		20.333333333333332		0.018687430478309234	
	13		19		30		20.666666666666668		0.017797552836484983	
	13		19		31		21.0		0.01668520578420467	
	13		20		21		18.0		0.023804226918798667	
	13		20		22		18.333333333333332		0.023136818687430477	
	13		20		23		18.666666666666668		0.022691879866518355	
	13		20		24		19.0		0.022024471635150165	
	13		20		25		19.333333333333332		0.02135706340378198	
	13		20		26		19.666666666666668		0.020467185761957732	
	13		20		27		20.0		0.019799777530589546	
	13		20		28		20.333333333333332		0.018687430478309234	
	13		20		29		20.666666666666668		0.017797552836484983	
	13		20		30		21.0		0.01668520578420467	
	13		20		31		21.333333333333332		0.01557285873192436	
	13		21		22		18.666666666666668		0.022691879866518355	
	13		21		23		19.0		0.022024471635150165	
	13		21		24		19.333333333333332		0.02135706340378198	
	13		21		25		19.666666666666668		0.020467185761957732	
	13		21		26		20.0		0.019799777530589546	
	13		21		27		20.333333333333332		0.018687430478309234	
	13		21		28		20.666666666666668		0.017797552836484983	
	13		21		29		21.0		0.01668520578420467	
	13		21		30		21.333333333333332		0.01557285873192436	
	13		21		31		21.666666666666668		0.014460511679644048	
	13		22		23		19.333333333333332		0.02135706340378198	
	13		22		24		19.666666666666668		0.020467185761957732	
	13		22		25		20.0		0.019799777530589546	
	13		22		26		20.333333333333332		0.018687430478309234	
	13		22		27		20.666666666666668		0.017797552836484983	
	13		22		28		21.0		0.01668520578420467	
	13		22		29		21.333333333333332		0.01557285873192436	
	13		22		30		21.666666666666668		0.014460511679644048	
	13		22		31		22.0		0.0135706340378198	
	13		23		24		20.0		0.019799777530589546	
	13		23		25		20.333333333333332		0.018687430478309234	
	13		23		26		20.666666666666668		0.017797552836484983	
	13		23		27		21.0		0.01668520578420467	
	13		23		28		21.333333333333332		0.01557285873192436	
	13		23		29		21.666666666666668		0.014460511679644048	
	13		23		30		22.0		0.0135706340378198	
	13		23		31		22.333333333333332		0.012458286985539488	
	13		24		25		20.666666666666668		0.017797552836484983	
	13		24		26		21.0		0.01668520578420467	
	13		24		27		21.333333333333332		0.01557285873192436	
	13		24		28		21.666666666666668		0.014460511679644048	
	13		24		29		22.0		0.0135706340378198	
	13		24		30		22.333333333333332		0.012458286985539488	
	13		24		31		22.666666666666668		0.011568409343715239	
	13		25		26		21.333333333333332		0.01557285873192436	
	13		25		27		21.666666666666668		0.014460511679644048	
	13		25		28		22.0		0.0135706340378198	
	13		25		29		22.333333333333332		0.012458286985539488	
	13		25		30		22.666666666666668		0.011568409343715239	
	13		25		31		23.0		0.01067853170189099	
	13		26		27		22.0		0.0135706340378198	
	13		26		28		22.333333333333332		0.012458286985539488	
	13		26		29		22.666666666666668		0.011568409343715239	
	13		26		30		23.0		0.01067853170189099	
	13		26		31		23.333333333333332		0.00978865406006674	
	13		27		28		22.666666666666668		0.011568409343715239	
	13		27		29		23.0		0.01067853170189099	
	13		27		30		23.333333333333332		0.00978865406006674	
	13		27		31		23.666666666666668		0.008898776418242492	
	13		28		29		23.333333333333332		0.00978865406006674	
	13		28		30		23.666666666666668		0.008898776418242492	
	13		28		31		24.0		0.008231368186874305	
	13		29		30		24.0		0.008231368186874305	
	13		29		31		24.333333333333332		0.007341490545050055	
	13		30		31		24.666666666666668		0.006674082313681869	
	14		15		16		15.0		0.024694104560622914	
	14		15		17		15.333333333333334		0.024916573971078975	
	14		15		18		15.666666666666666		0.024916573971078975	
	14		15		19		16.0		0.02513904338153504	
	14		15		20		16.333333333333332		0.024916573971078975	
	14		15		21		16.666666666666668		0.024916573971078975	
	14		15		22		17.0		0.024694104560622914	
	14		15		23		17.333333333333332		0.024471635150166853	
	14		15		24		17.666666666666668		0.024026696329254728	
	14		15		25		18.0		0.023804226918798667	
	14		15		26		18.333333333333332		0.023136818687430477	
	14		15		27		18.666666666666668		0.022691879866518355	
	14		15		28		19.0		0.022024471635150165	
	14		15		29		19.333333333333332		0.02135706340378198	
	14		15		30		19.666666666666668		0.020467185761957732	
	14		15		31		20.0		0.019799777530589546	
	14		16		17		15.666666666666666		0.024916573971078975	
	14		16		18		16.0		0.02513904338153504	
	14		16		19		16.333333333333332		0.024916573971078975	
	14		16		20		16.666666666666668		0.024916573971078975	
	14		16		21		17.0		0.024694104560622914	
	14		16		22		17.333333333333332		0.024471635150166853	
	14		16		23		17.666666666666668		0.024026696329254728	
	14		16		24		18.0		0.023804226918798667	
	14		16		25		18.333333333333332		0.023136818687430477	
	14		16		26		18.666666666666668		0.022691879866518355	
	14		16		27		19.0		0.022024471635150165	
	14		16		28		19.333333333333332		0.02135706340378198	
	14		16		29		19.666666666666668		0.020467185761957732	
	14		16		30		20.0		0.019799777530589546	
	14		16		31		20.333333333333332		0.018687430478309234	
	14		17		18		16.333333333333332		0.024916573971078975	
	14		17		19		16.666666666666668		0.024916573971078975	
	14		17		20		17.0		0.024694104560622914	
	14		17		21		17.333333333333332		0.024471635150166853	
	14		17		22		17.666666666666668		0.024026696329254728	
	14		17		23		18.0		0.023804226918798667	
	14		17		24		18.333333333333332		0.023136818687430477	
	14		17		25		18.666666666666668		0.022691879866518355	
	14		17		26		19.0		0.022024471635150165	
	14		17		27		19.333333333333332		0.02135706340378198	
	14		17		28		19.666666666666668		0.020467185761957732	
	14		17		29		20.0		0.019799777530589546	
	14		17		30		20.333333333333332		0.018687430478309234	
	14		17		31		20.666666666666668		0.017797552836484983	
	14		18		19		17.0		0.024694104560622914	
	14		18		20		17.333333333333332		0.024471635150166853	
	14		18		21		17.666666666666668		0.024026696329254728	
	14		18		22		18.0		0.023804226918798667	
	14		18		23		18.333333333333332		0.023136818687430477	
	14		18		24		18.666666666666668		0.022691879866518355	
	14		18		25		19.0		0.022024471635150165	
	14		18		26		19.333333333333332		0.02135706340378198	
	14		18		27		19.666666666666668		0.020467185761957732	
	14		18		28		20.0		0.019799777530589546	
	14		18		29		20.333333333333332		0.018687430478309234	
	14		18		30		20.666666666666668		0.017797552836484983	
	14		18		31		21.0		0.01668520578420467	
	14		19		20		17.666666666666668		0.024026696329254728	
	14		19		21		18.0		0.023804226918798667	
	14		19		22		18.333333333333332		0.023136818687430477	
	14		19		23		18.666666666666668		0.022691879866518355	
	14		19		24		19.0		0.022024471635150165	
	14		19		25		19.333333333333332		0.02135706340378198	
	14		19		26		19.666666666666668		0.020467185761957732	
	14		19		27		20.0		0.019799777530589546	
	14		19		28		20.333333333333332		0.018687430478309234	
	14		19		29		20.666666666666668		0.017797552836484983	
	14		19		30		21.0		0.01668520578420467	
	14		19		31		21.333333333333332		0.01557285873192436	
	14		20		21		18.333333333333332		0.023136818687430477	
	14		20		22		18.666666666666668		0.022691879866518355	
	14		20		23		19.0		0.022024471635150165	
	14		20		24		19.333333333333332		0.02135706340378198	
	14		20		25		19.666666666666668		0.020467185761957732	
	14		20		26		20.0		0.019799777530589546	
	14		20		27		20.333333333333332		0.018687430478309234	
	14		20		28		20.666666666666668		0.017797552836484983	
	14		20		29		21.0		0.01668520578420467	
	14		20		30		21.333333333333332		0.01557285873192436	
	14		20		31		21.666666666666668		0.014460511679644048	
	14		21		22		19.0		0.022024471635150165	
	14		21		23		19.333333333333332		0.02135706340378198	
	14		21		24		19.666666666666668		0.020467185761957732	
	14		21		25		20.0		0.019799777530589546	
	14		21		26		20.333333333333332		0.018687430478309234	
	14		21		27		20.666666666666668		0.017797552836484983	
	14		21		28		21.0		0.01668520578420467	
	14		21		29		21.333333333333332		0.01557285873192436	
	14		21		30		21.666666666666668		0.014460511679644048	
	14		21		31		22.0		0.0135706340378198	
	14		22		23		19.666666666666668		0.020467185761957732	
	14		22		24		20.0		0.019799777530589546	
	14		22		25		20.333333333333332		0.018687430478309234	
	14		22		26		20.666666666666668		0.017797552836484983	
	14		22		27		21.0		0.01668520578420467	
	14		22		28		21.333333333333332		0.01557285873192436	
	14		22		29		21.666666666666668		0.014460511679644048	
	14		22		30		22.0		0.0135706340378198	
	14		22		31		22.333333333333332		0.012458286985539488	
	14		23		24		20.333333333333332		0.018687430478309234	
	14		23		25		20.666666666666668		0.017797552836484983	
	14		23		26		21.0		0.01668520578420467	
	14		23		27		21.333333333333332		0.01557285873192436	
	14		23		28		21.666666666666668		0.014460511679644048	
	14		23		29		22.0		0.0135706340378198	
	14		23		30		22.333333333333332		0.012458286985539488	
	14		23		31		22.666666666666668		0.011568409343715239	
	14		24		25		21.0		0.01668520578420467	
	14		24		26		21.333333333333332		0.01557285873192436	
	14		24		27		21.666666666666668		0.014460511679644048	
	14		24		28		22.0		0.0135706340378198	
	14		24		29		22.333333333333332		0.012458286985539488	
	14		24		30		22.666666666666668		0.011568409343715239	
	14		24		31		23.0		0.01067853170189099	
	14		25		26		21.666666666666668		0.014460511679644048	
	14		25		27		22.0		0.0135706340378198	
	14		25		28		22.333333333333332		0.012458286985539488	
	14		25		29		22.666666666666668		0.011568409343715239	
	14		25		30		23.0		0.01067853170189099	
	14		25		31		23.333333333333332		0.00978865406006674	
	14		26		27		22.333333333333332		0.012458286985539488	
	14		26		28		22.666666666666668		0.011568409343715239	
	14		26		29		23.0		0.01067853170189099	
	14		26		30		23.333333333333332		0.00978865406006674	
	14		26		31		23.666666666666668		0.008898776418242492	
	14		27		28		23.0		0.01067853170189099	
	14		27		29		23.333333333333332		0.00978865406006674	
	14		27		30		23.666666666666668		0.008898776418242492	
	14		27		31		24.0		0.008231368186874305	
	14		28		29		23.666666666666668		0.008898776418242492	
	14		28		30		24.0		0.008231368186874305	
	14		28		31		24.333333333333332		0.007341490545050055	
	14		29		30		24.333333333333332		0.007341490545050055	
	14		29		31		24.666666666666668		0.006674082313681869	
	14		30		31		25.0		0.006006674082313682	
	15		16		17		16.0		0.02513904338153504	
	15		16		18		16.333333333333332		0.024916573971078975	
	15		16		19		16.666666666666668		0.024916573971078975	
	15		16		20		17.0		0.024694104560622914	
	15		16		21		17.333333333333332		0.024471635150166853	
	15		16		22		17.666666666666668		0.024026696329254728	
	15		16		23		18.0		0.023804226918798667	
	15		16		24		18.333333333333332		0.023136818687430477	
	15		16		25		18.666666666666668		0.022691879866518355	
	15		16		26		19.0		0.022024471635150165	
	15		16		27		19.333333333333332		0.02135706340378198	
	15		16		28		19.666666666666668		0.020467185761957732	
	15		16		29		20.0		0.019799777530589546	
	15		16		30		20.333333333333332		0.018687430478309234	
	15		16		31		20.666666666666668		0.017797552836484983	
	15		17		18		16.666666666666668		0.024916573971078975	
	15		17		19		17.0		0.024694104560622914	
	15		17		20		17.333333333333332		0.024471635150166853	
	15		17		21		17.666666666666668		0.024026696329254728	
	15		17		22		18.0		0.023804226918798667	
	15		17		23		18.333333333333332		0.023136818687430477	
	15		17		24		18.666666666666668		0.022691879866518355	
	15		17		25		19.0		0.022024471635150165	
	15		17		26		19.333333333333332		0.02135706340378198	
	15		17		27		19.666666666666668		0.020467185761957732	
	15		17		28		20.0		0.019799777530589546	
	15		17		29		20.333333333333332		0.018687430478309234	
	15		17		30		20.666666666666668		0.017797552836484983	
	15		17		31		21.0		0.01668520578420467	
	15		18		19		17.333333333333332		0.024471635150166853	
	15		18		20		17.666666666666668		0.024026696329254728	
	15		18		21		18.0		0.023804226918798667	
	15		18		22		18.333333333333332		0.023136818687430477	
	15		18		23		18.666666666666668		0.022691879866518355	
	15		18		24		19.0		0.022024471635150165	
	15		18		25		19.333333333333332		0.02135706340378198	
	15		18		26		19.666666666666668		0.020467185761957732	
	15		18		27		20.0		0.019799777530589546	
	15		18		28		20.333333333333332		0.018687430478309234	
	15		18		29		20.666666666666668		0.017797552836484983	
	15		18		30		21.0		0.01668520578420467	
	15		18		31		21.333333333333332		0.01557285873192436	
	15		19		20		18.0		0.023804226918798667	
	15		19		21		18.333333333333332		0.023136818687430477	
	15		19		22		18.666666666666668		0.022691879866518355	
	15		19		23		19.0		0.022024471635150165	
	15		19		24		19.333333333333332		0.02135706340378198	
	15		19		25		19.666666666666668		0.020467185761957732	
	15		19		26		20.0		0.019799777530589546	
	15		19		27		20.333333333333332		0.018687430478309234	
	15		19		28		20.666666666666668		0.017797552836484983	
	15		19		29		21.0		0.01668520578420467	
	15		19		30		21.333333333333332		0.01557285873192436	
	15		19		31		21.666666666666668		0.014460511679644048	
	15		20		21		18.666666666666668		0.022691879866518355	
	15		20		22		19.0		0.022024471635150165	
	15		20		23		19.333333333333332		0.02135706340378198	
	15		20		24		19.666666666666668		0.020467185761957732	
	15		20		25		20.0		0.019799777530589546	
	15		20		26		20.333333333333332		0.018687430478309234	
	15		20		27		20.666666666666668		0.017797552836484983	
	15		20		28		21.0		0.01668520578420467	
	15		20		29		21.333333333333332		0.01557285873192436	
	15		20		30		21.666666666666668		0.014460511679644048	
	15		20		31		22.0		0.0135706340378198	
	15		21		22		19.333333333333332		0.02135706340378198	
	15		21		23		19.666666666666668		0.020467185761957732	
	15		21		24		20.0		0.019799777530589546	
	15		21		25		20.333333333333332		0.018687430478309234	
	15		21		26		20.666666666666668		0.017797552836484983	
	15		21		27		21.0		0.01668520578420467	
	15		21		28		21.333333333333332		0.01557285873192436	
	15		21		29		21.666666666666668		0.014460511679644048	
	15		21		30		22.0		0.0135706340378198	
	15		21		31		22.333333333333332		0.012458286985539488	
	15		22		23		20.0		0.019799777530589546	
	15		22		24		20.333333333333332		0.018687430478309234	
	15		22		25		20.666666666666668		0.017797552836484983	
	15		22		26		21.0		0.01668520578420467	
	15		22		27		21.333333333333332		0.01557285873192436	
	15		22		28		21.666666666666668		0.014460511679644048	
	15		22		29		22.0		0.0135706340378198	
	15		22		30		22.333333333333332		0.012458286985539488	
	15		22		31		22.666666666666668		0.011568409343715239	
	15		23		24		20.666666666666668		0.017797552836484983	
	15		23		25		21.0		0.01668520578420467	
	15		23		26		21.333333333333332		0.01557285873192436	
	15		23		27		21.666666666666668		0.014460511679644048	
	15		23		28		22.0		0.0135706340378198	
	15		23		29		22.333333333333332		0.012458286985539488	
	15		23		30		22.666666666666668		0.011568409343715239	
	15		23		31		23.0		0.01067853170189099	
	15		24		25		21.333333333333332		0.01557285873192436	
	15		24		26		21.666666666666668		0.014460511679644048	
	15		24		27		22.0		0.0135706340378198	
	15		24		28		22.333333333333332		0.012458286985539488	
	15		24		29		22.666666666666668		0.011568409343715239	
	15		24		30		23.0		0.01067853170189099	
	15		24		31		23.333333333333332		0.00978865406006674	
	15		25		26		22.0		0.0135706340378198	
	15		25		27		22.333333333333332		0.012458286985539488	
	15		25		28		22.666666666666668		0.011568409343715239	
	15		25		29		23.0		0.01067853170189099	
	15		25		30		23.333333333333332		0.00978865406006674	
	15		25		31		23.666666666666668		0.008898776418242492	
	15		26		27		22.666666666666668		0.011568409343715239	
	15		26		28		23.0		0.01067853170189099	
	15		26		29		23.333333333333332		0.00978865406006674	
	15		26		30		23.666666666666668		0.008898776418242492	
	15		26		31		24.0		0.008231368186874305	
	15		27		28		23.333333333333332		0.00978865406006674	
	15		27		29		23.666666666666668		0.008898776418242492	
	15		27		30		24.0		0.008231368186874305	
	15		27		31		24.333333333333332		0.007341490545050055	
	15		28		29		24.0		0.008231368186874305	
	15		28		30		24.333333333333332		0.007341490545050055	
	15		28		31		24.666666666666668		0.006674082313681869	
	15		29		30		24.666666666666668		0.006674082313681869	
	15		29		31		25.0		0.006006674082313682	
	15		30		31		25.333333333333332		0.005339265850945495	
	16		17		18		17.0		0.024694104560622914	
	16		17		19		17.333333333333332		0.024471635150166853	
	16		17		20		17.666666666666668		0.024026696329254728	
	16		17		21		18.0		0.023804226918798667	
	16		17		22		18.333333333333332		0.023136818687430477	
	16		17		23		18.666666666666668		0.022691879866518355	
	16		17		24		19.0		0.022024471635150165	
	16		17		25		19.333333333333332		0.02135706340378198	
	16		17		26		19.666666666666668		0.020467185761957732	
	16		17		27		20.0		0.019799777530589546	
	16		17		28		20.333333333333332		0.018687430478309234	
	16		17		29		20.666666666666668		0.017797552836484983	
	16		17		30		21.0		0.01668520578420467	
	16		17		31		21.333333333333332		0.01557285873192436	
	16		18		19		17.666666666666668		0.024026696329254728	
	16		18		20		18.0		0.023804226918798667	
	16		18		21		18.333333333333332		0.023136818687430477	
	16		18		22		18.666666666666668		0.022691879866518355	
	16		18		23		19.0		0.022024471635150165	
	16		18		24		19.333333333333332		0.02135706340378198	
	16		18		25		19.666666666666668		0.020467185761957732	
	16		18		26		20.0		0.019799777530589546	
	16		18		27		20.333333333333332		0.018687430478309234	
	16		18		28		20.666666666666668		0.017797552836484983	
	16		18		29		21.0		0.01668520578420467	
	16		18		30		21.333333333333332		0.01557285873192436	
	16		18		31		21.666666666666668		0.014460511679644048	
	16		19		20		18.333333333333332		0.023136818687430477	
	16		19		21		18.666666666666668		0.022691879866518355	
	16		19		22		19.0		0.022024471635150165	
	16		19		23		19.333333333333332		0.02135706340378198	
	16		19		24		19.666666666666668		0.020467185761957732	
	16		19		25		20.0		0.019799777530589546	
	16		19		26		20.333333333333332		0.018687430478309234	
	16		19		27		20.666666666666668		0.017797552836484983	
	16		19		28		21.0		0.01668520578420467	
	16		19		29		21.333333333333332		0.01557285873192436	
	16		19		30		21.666666666666668		0.014460511679644048	
	16		19		31		22.0		0.0135706340378198	
	16		20		21		19.0		0.022024471635150165	
	16		20		22		19.333333333333332		0.02135706340378198	
	16		20		23		19.666666666666668		0.020467185761957732	
	16		20		24		20.0		0.019799777530589546	
	16		20		25		20.333333333333332		0.018687430478309234	
	16		20		26		20.666666666666668		0.017797552836484983	
	16		20		27		21.0		0.01668520578420467	
	16		20		28		21.333333333333332		0.01557285873192436	
	16		20		29		21.666666666666668		0.014460511679644048	
	16		20		30		22.0		0.0135706340378198	
	16		20		31		22.333333333333332		0.012458286985539488	
	16		21		22		19.666666666666668		0.020467185761957732	
	16		21		23		20.0		0.019799777530589546	
	16		21		24		20.333333333333332		0.018687430478309234	
	16		21		25		20.666666666666668		0.017797552836484983	
	16		21		26		21.0		0.01668520578420467	
	16		21		27		21.333333333333332		0.01557285873192436	
	16		21		28		21.666666666666668		0.014460511679644048	
	16		21		29		22.0		0.0135706340378198	
	16		21		30		22.333333333333332		0.012458286985539488	
	16		21		31		22.666666666666668		0.011568409343715239	
	16		22		23		20.333333333333332		0.018687430478309234	
	16		22		24		20.666666666666668		0.017797552836484983	
	16		22		25		21.0		0.01668520578420467	
	16		22		26		21.333333333333332		0.01557285873192436	
	16		22		27		21.666666666666668		0.014460511679644048	
	16		22		28		22.0		0.0135706340378198	
	16		22		29		22.333333333333332		0.012458286985539488	
	16		22		30		22.666666666666668		0.011568409343715239	
	16		22		31		23.0		0.01067853170189099	
	16		23		24		21.0		0.01668520578420467	
	16		23		25		21.333333333333332		0.01557285873192436	
	16		23		26		21.666666666666668		0.014460511679644048	
	16		23		27		22.0		0.0135706340378198	
	16		23		28		22.333333333333332		0.012458286985539488	
	16		23		29		22.666666666666668		0.011568409343715239	
	16		23		30		23.0		0.01067853170189099	
	16		23		31		23.333333333333332		0.00978865406006674	
	16		24		25		21.666666666666668		0.014460511679644048	
	16		24		26		22.0		0.0135706340378198	
	16		24		27		22.333333333333332		0.012458286985539488	
	16		24		28		22.666666666666668		0.011568409343715239	
	16		24		29		23.0		0.01067853170189099	
	16		24		30		23.333333333333332		0.00978865406006674	
	16		24		31		23.666666666666668		0.008898776418242492	
	16		25		26		22.333333333333332		0.012458286985539488	
	16		25		27		22.666666666666668		0.011568409343715239	
	16		25		28		23.0		0.01067853170189099	
	16		25		29		23.333333333333332		0.00978865406006674	
	16		25		30		23.666666666666668		0.008898776418242492	
	16		25		31		24.0		0.008231368186874305	
	16		26		27		23.0		0.01067853170189099	
	16		26		28		23.333333333333332		0.00978865406006674	
	16		26		29		23.666666666666668		0.008898776418242492	
	16		26		30		24.0		0.008231368186874305	
	16		26		31		24.333333333333332		0.007341490545050055	
	16		27		28		23.666666666666668		0.008898776418242492	
	16		27		29		24.0		0.008231368186874305	
	16		27		30		24.333333333333332		0.007341490545050055	
	16		27		31		24.666666666666668		0.006674082313681869	
	16		28		29		24.333333333333332		0.007341490545050055	
	16		28		30		24.666666666666668		0.006674082313681869	
	16		28		31		25.0		0.006006674082313682	
	16		29		30		25.0		0.006006674082313682	
	16		29		31		25.333333333333332		0.005339265850945495	
	16		30		31		25.666666666666668		0.0046718576195773085	
	17		18		19		18.0		0.023804226918798667	
	17		18		20		18.333333333333332		0.023136818687430477	
	17		18		21		18.666666666666668		0.022691879866518355	
	17		18		22		19.0		0.022024471635150165	
	17		18		23		19.333333333333332		0.02135706340378198	
	17		18		24		19.666666666666668		0.020467185761957732	
	17		18		25		20.0		0.019799777530589546	
	17		18		26		20.333333333333332		0.018687430478309234	
	17		18		27		20.666666666666668		0.017797552836484983	
	17		18		28		21.0		0.01668520578420467	
	17		18		29		21.333333333333332		0.01557285873192436	
	17		18		30		21.666666666666668		0.014460511679644048	
	17		18		31		22.0		0.0135706340378198	
	17		19		20		18.666666666666668		0.022691879866518355	
	17		19		21		19.0		0.022024471635150165	
	17		19		22		19.333333333333332		0.02135706340378198	
	17		19		23		19.666666666666668		0.020467185761957732	
	17		19		24		20.0		0.019799777530589546	
	17		19		25		20.333333333333332		0.018687430478309234	
	17		19		26		20.666666666666668		0.017797552836484983	
	17		19		27		21.0		0.01668520578420467	
	17		19		28		21.333333333333332		0.01557285873192436	
	17		19		29		21.666666666666668		0.014460511679644048	
	17		19		30		22.0		0.0135706340378198	
	17		19		31		22.333333333333332		0.012458286985539488	
	17		20		21		19.333333333333332		0.02135706340378198	
	17		20		22		19.666666666666668		0.020467185761957732	
	17		20		23		20.0		0.019799777530589546	
	17		20		24		20.333333333333332		0.018687430478309234	
	17		20		25		20.666666666666668		0.017797552836484983	
	17		20		26		21.0		0.01668520578420467	
	17		20		27		21.333333333333332		0.01557285873192436	
	17		20		28		21.666666666666668		0.014460511679644048	
	17		20		29		22.0		0.0135706340378198	
	17		20		30		22.333333333333332		0.012458286985539488	
	17		20		31		22.666666666666668		0.011568409343715239	
	17		21		22		20.0		0.019799777530589546	
	17		21		23		20.333333333333332		0.018687430478309234	
	17		21		24		20.666666666666668		0.017797552836484983	
	17		21		25		21.0		0.01668520578420467	
	17		21		26		21.333333333333332		0.01557285873192436	
	17		21		27		21.666666666666668		0.014460511679644048	
	17		21		28		22.0		0.0135706340378198	
	17		21		29		22.333333333333332		0.012458286985539488	
	17		21		30		22.666666666666668		0.011568409343715239	
	17		21		31		23.0		0.01067853170189099	
	17		22		23		20.666666666666668		0.017797552836484983	
	17		22		24		21.0		0.01668520578420467	
	17		22		25		21.333333333333332		0.01557285873192436	
	17		22		26		21.666666666666668		0.014460511679644048	
	17		22		27		22.0		0.0135706340378198	
	17		22		28		22.333333333333332		0.012458286985539488	
	17		22		29		22.666666666666668		0.011568409343715239	
	17		22		30		23.0		0.01067853170189099	
	17		22		31		23.333333333333332		0.00978865406006674	
	17		23		24		21.333333333333332		0.01557285873192436	
	17		23		25		21.666666666666668		0.014460511679644048	
	17		23		26		22.0		0.0135706340378198	
	17		23		27		22.333333333333332		0.012458286985539488	
	17		23		28		22.666666666666668		0.011568409343715239	
	17		23		29		23.0		0.01067853170189099	
	17		23		30		23.333333333333332		0.00978865406006674	
	17		23		31		23.666666666666668		0.008898776418242492	
	17		24		25		22.0		0.0135706340378198	
	17		24		26		22.333333333333332		0.012458286985539488	
	17		24		27		22.666666666666668		0.011568409343715239	
	17		24		28		23.0		0.01067853170189099	
	17		24		29		23.333333333333332		0.00978865406006674	
	17		24		30		23.666666666666668		0.008898776418242492	
	17		24		31		24.0		0.008231368186874305	
	17		25		26		22.666666666666668		0.011568409343715239	
	17		25		27		23.0		0.01067853170189099	
	17		25		28		23.333333333333332		0.00978865406006674	
	17		25		29		23.666666666666668		0.008898776418242492	
	17		25		30		24.0		0.008231368186874305	
	17		25		31		24.333333333333332		0.007341490545050055	
	17		26		27		23.333333333333332		0.00978865406006674	
	17		26		28		23.666666666666668		0.008898776418242492	
	17		26		29		24.0		0.008231368186874305	
	17		26		30		24.333333333333332		0.007341490545050055	
	17		26		31		24.666666666666668		0.006674082313681869	
	17		27		28		24.0		0.008231368186874305	
	17		27		29		24.333333333333332		0.007341490545050055	
	17		27		30		24.666666666666668		0.006674082313681869	
	17		27		31		25.0		0.006006674082313682	
	17		28		29		24.666666666666668		0.006674082313681869	
	17		28		30		25.0		0.006006674082313682	
	17		28		31		25.333333333333332		0.005339265850945495	
	17		29		30		25.333333333333332		0.005339265850945495	
	17		29		31		25.666666666666668		0.0046718576195773085	
	17		30		31		26.0		0.004226918798665183	
	18		19		20		19.0		0.022024471635150165	
	18		19		21		19.333333333333332		0.02135706340378198	
	18		19		22		19.666666666666668		0.020467185761957732	
	18		19		23		20.0		0.019799777530589546	
	18		19		24		20.333333333333332		0.018687430478309234	
	18		19		25		20.666666666666668		0.017797552836484983	
	18		19		26		21.0		0.01668520578420467	
	18		19		27		21.333333333333332		0.01557285873192436	
	18		19		28		21.666666666666668		0.014460511679644048	
	18		19		29		22.0		0.0135706340378198	
	18		19		30		22.333333333333332		0.012458286985539488	
	18		19		31		22.666666666666668		0.011568409343715239	
	18		20		21		19.666666666666668		0.020467185761957732	
	18		20		22		20.0		0.019799777530589546	
	18		20		23		20.333333333333332		0.018687430478309234	
	18		20		24		20.666666666666668		0.017797552836484983	
	18		20		25		21.0		0.01668520578420467	
	18		20		26		21.333333333333332		0.01557285873192436	
	18		20		27		21.666666666666668		0.014460511679644048	
	18		20		28		22.0		0.0135706340378198	
	18		20		29		22.333333333333332		0.012458286985539488	
	18		20		30		22.666666666666668		0.011568409343715239	
	18		20		31		23.0		0.01067853170189099	
	18		21		22		20.333333333333332		0.018687430478309234	
	18		21		23		20.666666666666668		0.017797552836484983	
	18		21		24		21.0		0.01668520578420467	
	18		21		25		21.333333333333332		0.01557285873192436	
	18		21		26		21.666666666666668		0.014460511679644048	
